gene_id,gut_r1,gut_r2,gut_r3,duct_r1,duct_r2,duct_r3
ENSMUSG00000093622,70.3,62.96,65.72,50.19,28.97,61.17
ENSMUSG00000053070,1.85,5.44,0.69,8.63,1.93,0.0
ENSMUSG00000005204,1080.42,908.7,906.28,812.46,994.48,1177.4
ENSMUSG00000049001,12.03,7.0,4.84,351.33,510.76,289.25
ENSMUSG00000032803,5543.6,3212.7,3165.76,2048.4,1875.04,2674.27
ENSMUSG00000032802,793.66,429.09,528.55,1145.75,905.66,802.05
ENSMUSG00000032806,510.61,543.35,491.88,529.35,832.28,654.78
ENSMUSG00000036368,201.65,178.01,224.15,54.9,72.41,86.1
ENSMUSG00000036362,15.73,7.0,10.38,592.87,630.48,340.61
ENSMUSG00000022864,2995.19,2246.48,2333.51,1770.0,2856.97,2493.01
ENSMUSG00000022865,12.95,7.77,11.07,24.31,8.69,55.13
ENSMUSG00000022867,3389.25,2696.56,3180.98,2076.63,1447.31,1065.63
ENSMUSG00000022860,27.75,7.0,0.0,0.0,0.0,0.76
ENSMUSG00000022861,23.13,13.21,34.59,32.94,52.14,84.59
ENSMUSG00000022863,271.03,191.22,203.39,293.3,287.72,417.64
ENSMUSG00000022868,0.0,0.0,0.0,0.78,0.97,435.01
ENSMUSG00000076709,102.68,137.59,3.46,23.53,20.28,40.03
ENSMUSG00000030409,26.83,17.88,3.46,68.23,20.28,47.58
ENSMUSG00000030407,341.33,328.03,304.4,643.06,284.83,722.0
ENSMUSG00000030401,39.78,47.42,18.68,14.9,20.28,8.31
ENSMUSG00000030400,74.0,57.52,81.63,63.52,47.31,41.54
ENSMUSG00000030403,19569.58,17828.84,16340.76,3840.35,4402.76,3314.7
ENSMUSG00000030402,268.25,167.13,114.15,44.7,22.21,57.4
ENSMUSG00000070667,4.63,3.89,4.15,7.06,3.86,7.55
ENSMUSG00000070661,48.1,20.99,33.9,353.69,401.66,243.18
ENSMUSG00000004151,19.43,10.88,2.08,3.92,0.0,0.76
ENSMUSG00000027333,4800.82,2398.06,1799.42,1168.5,1314.07,753.72
ENSMUSG00000027332,1000.86,1091.37,999.68,1183.4,1118.07,770.33
ENSMUSG00000027331,667.86,630.41,645.47,585.82,302.21,539.99
ENSMUSG00000048351,222.0,242.53,237.29,323.1,415.17,438.03
ENSMUSG00000048355,0.0,1.55,0.0,0.0,0.0,0.0
ENSMUSG00000027339,3386.47,2722.21,3205.89,3776.04,4182.62,1775.54
ENSMUSG00000040838,0.93,9.33,0.0,1.57,1.93,7.55
ENSMUSG00000040836,115.63,108.05,57.42,7.06,0.97,13.59
ENSMUSG00000058809,61.98,45.86,35.28,29.02,15.45,24.92
ENSMUSG00000021569,514.31,374.67,474.59,487.0,80.14,224.3
ENSMUSG00000058806,0.93,5.44,0.0,0.0,0.0,0.0
ENSMUSG00000061848,62.9,62.96,46.35,76.07,101.38,145.76
ENSMUSG00000031753,668.78,840.29,717.42,1138.7,1174.07,589.08
ENSMUSG00000031750,6.48,28.76,1.38,2.35,2.9,3.02
ENSMUSG00000031751,4236.56,4305.63,3766.26,4495.18,4616.14,2888.0
ENSMUSG00000031756,433.83,469.51,455.22,272.91,267.45,371.57
ENSMUSG00000031754,867.66,848.84,877.92,964.6,882.48,1336.76
ENSMUSG00000031755,163.73,107.27,150.82,157.63,289.66,55.13
ENSMUSG00000031758,109.15,124.37,117.61,1073.6,1110.35,586.06
ENSMUSG00000065651,2.78,3.11,0.0,0.0,5.79,2.27
ENSMUSG00000071532,0.93,3.89,3.46,3.92,8.69,9.82
ENSMUSG00000071533,1254.32,1128.68,1092.38,1358.28,1122.9,1408.5
ENSMUSG00000023050,82.33,77.73,116.92,130.18,83.03,147.27
ENSMUSG00000071531,0.0,0.0,0.0,27.45,0.0,24.92
ENSMUSG00000023057,20.35,80.84,51.19,0.0,0.0,19.64
ENSMUSG00000023055,478.23,355.24,455.91,566.21,610.21,322.48
ENSMUSG00000104476,1.85,0.78,0.0,0.78,0.0,2.27
ENSMUSG00000073664,183.15,195.89,206.16,298.01,351.45,441.05
ENSMUSG00000079243,0.0,18.66,0.0,1.57,0.0,0.0
ENSMUSG00000021565,0.0,0.78,20.06,0.0,0.0,0.0
ENSMUSG00000009640,435.68,521.59,386.73,703.45,505.93,549.05
ENSMUSG00000009647,259.0,258.07,219.31,326.24,348.55,382.9
ENSMUSG00000009646,0.0,0.78,2.77,0.0,0.0,7.55
ENSMUSG00000003316,3158.0,2747.86,3094.51,2758.12,2311.45,1422.1
ENSMUSG00000069682,70.3,55.97,43.58,48.62,81.1,119.33
ENSMUSG00000046295,819.56,642.07,669.68,610.13,288.69,277.17
ENSMUSG00000036923,0.0,4.66,27.67,7.06,0.0,0.0
ENSMUSG00000070407,552.23,547.24,610.88,156.06,188.28,88.36
ENSMUSG00000103967,16.65,10.88,0.0,2.35,20.28,17.37
ENSMUSG00000002835,862.11,1084.38,958.86,740.31,562.9,217.51
ENSMUSG00000105701,16.65,6.22,2.08,3.14,3.86,3.02
ENSMUSG00000105703,521.71,315.6,128.68,1166.14,916.28,1074.69
ENSMUSG00000105705,0.93,5.44,1.38,3.92,0.0,9.06
ENSMUSG00000105707,201.65,153.91,81.63,68.23,98.48,35.5
ENSMUSG00000105708,0.93,0.0,0.0,3.14,0.0,0.0
ENSMUSG00000090673,266.4,199.0,217.92,202.33,36.69,39.27
ENSMUSG00000082837,2.78,2.33,2.08,0.0,0.0,0.76
ENSMUSG00000082874,6.48,10.11,9.69,8.63,7.72,18.13
ENSMUSG00000046747,8.33,6.22,1.38,4.71,2.9,14.35
ENSMUSG00000043510,185.0,305.49,233.83,247.82,439.31,475.79
ENSMUSG00000082876,1.85,1.55,1.38,2.35,1.93,0.0
ENSMUSG00000046743,1.85,1.55,2.08,0.0,3.86,1.51
ENSMUSG00000083006,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000083004,0.93,3.11,2.08,3.14,6.76,6.04
ENSMUSG00000043518,22.2,0.0,0.69,0.78,3.86,2.27
ENSMUSG00000098332,98.05,111.16,76.79,112.14,155.45,255.27
ENSMUSG00000035047,205.35,330.37,337.61,176.45,200.83,105.73
ENSMUSG00000035129,14.8,13.21,5.53,3.92,11.59,3.78
ENSMUSG00000035125,86.03,135.26,203.39,138.81,56.0,40.78
ENSMUSG00000035126,1.85,13.21,6.92,20.39,10.62,9.06
ENSMUSG00000035121,13.88,13.99,0.0,3.14,0.97,0.0
ENSMUSG00000075543,0.0,0.0,0.0,0.0,0.0,17.37
ENSMUSG00000049422,21.28,27.21,45.66,140.38,123.59,388.94
ENSMUSG00000049421,376.48,359.13,334.15,457.2,298.34,243.94
ENSMUSG00000115340,1.85,3.11,15.22,0.0,0.0,19.64
ENSMUSG00000049420,12.95,0.0,2.77,0.78,4.83,5.29
ENSMUSG00000078676,3413.3,2451.7,2544.51,2257.78,1519.72,1094.33
ENSMUSG00000078677,0.0,3.11,1.38,0.78,0.0,1.51
ENSMUSG00000078672,0.0,0.0,0.0,0.0,0.0,246.2
ENSMUSG00000078670,0.0,32.65,0.69,34.51,0.0,37.01
ENSMUSG00000097014,0.93,0.78,2.77,0.0,1.93,1.51
ENSMUSG00000004936,4485.39,4037.45,3827.14,4432.44,4890.35,2895.55
ENSMUSG00000004937,2591.89,3244.58,2414.45,2845.17,2940.0,2173.55
ENSMUSG00000004934,672.48,686.38,571.44,963.81,1130.62,1119.25
ENSMUSG00000004933,619.76,722.14,642.7,1715.88,2078.76,1385.09
ENSMUSG00000004931,612.36,634.3,473.9,524.65,490.48,495.43
ENSMUSG00000045216,2403.18,1810.4,1991.05,1221.82,1456.97,814.89
ENSMUSG00000045210,1426.37,1110.8,1239.74,755.99,832.28,724.26
ENSMUSG00000045211,1087.82,906.37,765.84,1134.77,1259.03,660.07
ENSMUSG00000097013,0.0,0.0,0.0,0.0,1.93,0.0
ENSMUSG00000038738,12.03,17.1,10.38,10.19,10.62,28.7
ENSMUSG00000032470,58.28,62.96,96.85,181.16,388.14,277.92
ENSMUSG00000032477,588.31,766.45,668.3,663.45,477.93,540.74
ENSMUSG00000032475,589.23,499.05,462.14,1100.27,929.79,919.11
ENSMUSG00000032478,220.15,192.78,101.01,247.03,241.38,385.17
ENSMUSG00000032479,2917.49,2523.99,2868.28,1944.09,1475.31,985.57
ENSMUSG00000037331,5375.25,5873.5,5273.04,4157.18,3934.48,3184.8
ENSMUSG00000037336,4.63,12.44,21.45,16.47,42.48,81.56
ENSMUSG00000037337,7093.93,8071.02,7334.66,4823.77,4035.86,2697.68
ENSMUSG00000037335,0.0,4.66,0.0,0.0,0.0,0.0
ENSMUSG00000022912,327.45,274.4,391.57,137.24,188.28,66.46
ENSMUSG00000022913,428.28,529.36,399.87,339.57,542.62,601.92
ENSMUSG00000074397,73.08,87.84,127.99,79.99,102.34,48.33
ENSMUSG00000074398,19.43,17.88,15.91,16.47,16.41,38.52
ENSMUSG00000086986,0.0,0.0,8.3,1.57,0.0,0.0
ENSMUSG00000084854,0.0,0.0,0.0,3.14,0.0,0.0
ENSMUSG00000020801,928.71,583.0,528.55,705.02,805.24,942.53
ENSMUSG00000040195,276.58,310.15,292.64,203.11,184.41,141.98
ENSMUSG00000040197,26.83,10.88,17.99,14.12,16.41,20.39
ENSMUSG00000020803,1378.27,1556.99,1389.86,2395.02,3419.86,3961.18
ENSMUSG00000024529,222.93,200.55,211.7,134.1,370.76,530.17
ENSMUSG00000050619,560.56,524.7,675.91,509.75,328.28,243.18
ENSMUSG00000020806,447.71,600.1,453.83,723.06,750.21,712.94
ENSMUSG00000024521,21410.36,14934.84,23660.9,31978.35,14146.76,12675.76
ENSMUSG00000000131,2964.67,2178.08,3019.1,2025.65,1224.28,1052.79
ENSMUSG00000024527,1253.39,894.71,1079.93,1164.57,546.48,621.55
ENSMUSG00000024526,2.78,4.66,0.0,2.35,8.69,17.37
ENSMUSG00000000134,2103.48,2209.95,2468.41,1795.09,1493.66,1152.48
ENSMUSG00000024524,135.98,147.69,158.43,120.77,168.97,185.79
ENSMUSG00000020808,687.28,813.86,689.74,327.81,119.72,365.53
ENSMUSG00000067219,101.75,24.87,62.96,312.12,354.34,515.07
ENSMUSG00000067212,14112.0,16735.91,13739.52,16845.16,24177.52,18252.38
ENSMUSG00000067215,0.0,0.0,4.15,7.84,6.76,0.0
ENSMUSG00000056758,7.4,0.0,3.46,3.92,6.76,15.1
ENSMUSG00000020704,0.0,0.78,0.0,0.0,0.0,0.0
ENSMUSG00000056753,18.5,10.88,45.66,18.82,22.21,19.64
ENSMUSG00000112261,0.0,0.0,0.0,6.27,3.86,0.0
ENSMUSG00000041827,158.18,185.78,152.89,314.47,327.31,406.31
ENSMUSG00000086174,6.48,7.0,3.46,6.27,3.86,10.57
ENSMUSG00000041828,48.1,28.76,23.52,0.78,0.0,5.29
ENSMUSG00000031851,1224.72,1526.68,1297.16,203.11,439.31,424.44
ENSMUSG00000031853,0.0,6.22,0.69,0.0,0.0,0.0
ENSMUSG00000051255,200.73,174.9,205.47,220.37,268.41,317.2
ENSMUSG00000051256,423.66,511.48,482.2,562.29,685.52,765.05
ENSMUSG00000083852,8.33,6.22,8.99,11.76,37.66,43.05
ENSMUSG00000083853,3.7,7.77,2.77,6.27,8.69,9.06
ENSMUSG00000083854,3.7,5.44,3.46,9.41,13.52,19.64
ENSMUSG00000083856,1.85,1.55,0.69,0.78,0.0,0.76
ENSMUSG00000083859,9.25,9.33,7.61,4.71,6.76,4.53
ENSMUSG00000083734,6.48,6.22,8.99,8.63,7.72,14.35
ENSMUSG00000057156,55.5,52.86,123.14,160.77,80.14,209.95
ENSMUSG00000057157,11.1,10.11,6.23,16.47,13.52,24.17
ENSMUSG00000082729,1.85,1.55,0.0,1.57,1.93,3.78
ENSMUSG00000081769,85.1,123.6,120.38,342.71,470.21,401.78
ENSMUSG00000056671,74.0,47.42,61.57,55.68,96.55,157.84
ENSMUSG00000084072,2.78,4.66,1.38,1.57,6.76,5.29
ENSMUSG00000103553,4.63,0.0,0.0,0.0,11.59,0.0
ENSMUSG00000106706,13.88,0.78,1.38,0.0,0.97,0.0
ENSMUSG00000103559,0.0,0.0,4.15,0.0,0.0,0.0
ENSMUSG00000061306,4699.07,4038.23,3743.43,4223.05,3434.35,2231.7
ENSMUSG00000093656,3.7,13.99,2.77,7.84,3.86,1.51
ENSMUSG00000093651,12.95,9.33,7.61,6.27,5.79,10.57
ENSMUSG00000046417,84.18,83.17,94.78,111.36,93.66,65.7
ENSMUSG00000107079,2.78,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000062646,876.91,810.76,621.25,447.79,483.72,474.28
ENSMUSG00000062647,3430.87,4076.32,3261.23,3316.49,5207.04,6030.5
ENSMUSG00000062461,16.65,13.99,17.99,18.82,25.1,26.43
ENSMUSG00000036168,4.63,7.0,7.61,2.35,0.0,13.59
ENSMUSG00000036169,3.7,1.55,6.23,4.71,35.72,0.0
ENSMUSG00000099032,58.28,20.21,4.15,0.78,0.0,0.0
ENSMUSG00000036160,468.06,509.93,437.23,353.69,228.83,219.02
ENSMUSG00000002210,787.19,954.56,951.94,646.99,811.03,425.19
ENSMUSG00000101952,1.85,4.66,0.0,0.78,9.66,1.51
ENSMUSG00000038416,1182.17,1089.82,1076.47,1508.85,744.41,1200.06
ENSMUSG00000038415,0.0,0.78,0.69,5.49,13.52,0.0
ENSMUSG00000097378,3.7,3.89,4.84,2.35,0.0,2.27
ENSMUSG00000097379,29.6,31.87,35.97,14.12,17.38,28.7
ENSMUSG00000097375,0.0,23.32,15.91,7.84,8.69,0.0
ENSMUSG00000100394,8.33,18.66,27.67,7.84,13.52,2.27
ENSMUSG00000100397,5.55,1.55,4.84,3.92,9.66,0.0
ENSMUSG00000100396,18.5,15.55,13.14,17.25,13.52,0.76
ENSMUSG00000037594,56.43,61.41,35.28,32.94,38.62,46.82
ENSMUSG00000064372,15.73,13.99,17.99,11.76,26.07,41.54
ENSMUSG00000089940,0.0,3.89,0.69,1.57,1.93,26.43
ENSMUSG00000112290,0.0,0.0,2.08,19.61,31.86,6.8
ENSMUSG00000112297,1.85,3.89,1.38,3.14,1.93,15.1
ENSMUSG00000112294,3.7,3.89,4.84,6.27,0.0,24.17
ENSMUSG00000090272,1369.94,1515.02,1697.72,1340.24,1242.62,1984.74
ENSMUSG00000112298,0.0,0.0,0.69,0.0,0.97,1.51
ENSMUSG00000113749,0.93,5.44,1.38,1.57,2.9,6.8
ENSMUSG00000030643,1040.64,1164.44,1225.9,1689.22,1676.14,1197.04
ENSMUSG00000030641,407.01,275.17,301.63,233.7,142.9,177.48
ENSMUSG00000001741,660.46,1137.23,1250.81,994.4,773.38,845.1
ENSMUSG00000030647,818.64,998.87,752.01,1352.0,1915.59,2684.84
ENSMUSG00000090544,3.7,4.66,3.46,2.35,3.86,11.33
ENSMUSG00000090273,17.58,24.87,34.59,18.04,16.41,43.8
ENSMUSG00000030649,188.7,213.77,254.59,232.91,127.45,231.86
ENSMUSG00000096688,0.0,0.0,0.0,0.0,0.0,48.33
ENSMUSG00000011114,2796.32,3199.49,2825.39,2241.32,2263.17,2786.8
ENSMUSG00000063275,23.13,25.65,22.14,10.98,19.31,73.26
ENSMUSG00000090685,10.18,15.55,29.75,7.06,6.76,0.0
ENSMUSG00000031590,1242.29,1231.29,1250.81,2064.86,1887.59,2731.66
ENSMUSG00000020211,1287.62,1452.05,1322.76,748.94,1096.83,891.17
ENSMUSG00000031592,671.56,621.86,965.09,343.49,206.62,328.52
ENSMUSG00000031595,8.33,12.44,1.38,3.14,0.97,1.51
ENSMUSG00000031596,1.85,0.78,1.38,0.0,4.83,2.27
ENSMUSG00000055148,1315.37,2029.61,2013.19,15079.08,10267.31,12453.73
ENSMUSG00000063047,48.1,48.19,86.48,106.65,77.24,84.59
ENSMUSG00000037347,72.15,53.64,101.01,632.09,795.59,382.9
ENSMUSG00000037344,833.44,1371.21,1189.93,592.09,714.48,357.98
ENSMUSG00000097083,0.0,4.66,5.53,0.78,2.9,9.82
ENSMUSG00000037341,582.76,483.5,700.12,947.34,923.03,450.87
ENSMUSG00000097081,13.88,12.44,25.6,10.98,35.72,16.62
ENSMUSG00000092261,3.7,0.78,0.0,0.78,1.93,3.78
ENSMUSG00000092260,38.85,38.87,35.97,98.03,105.24,37.01
ENSMUSG00000097088,0.0,0.0,0.0,3.14,0.0,2.27
ENSMUSG00000037348,247.9,390.22,363.9,157.63,169.93,117.06
ENSMUSG00000104675,3.7,9.33,5.53,2.35,8.69,11.33
ENSMUSG00000104670,0.93,0.0,2.08,3.92,10.62,5.29
ENSMUSG00000104671,0.93,1.55,2.77,10.19,1.93,27.94
ENSMUSG00000096975,7.4,5.44,1.38,14.12,0.0,12.08
ENSMUSG00000096974,4.63,0.0,2.08,1.57,0.97,3.78
ENSMUSG00000096977,0.0,2.33,0.0,2.35,2.9,5.29
ENSMUSG00000096971,0.0,3.11,0.0,0.0,2.9,0.0
ENSMUSG00000104679,0.93,0.0,0.69,9.41,0.0,54.38
ENSMUSG00000102639,3.7,2.33,9.69,2.35,0.0,5.29
ENSMUSG00000073067,7.4,3.89,15.91,3.14,0.97,4.53
ENSMUSG00000115743,0.0,1.55,2.77,0.78,0.0,1.51
ENSMUSG00000098908,5.55,7.0,2.08,4.71,0.0,3.02
ENSMUSG00000022659,10.18,80.84,107.23,241.54,252.0,129.9
ENSMUSG00000063897,2334.73,2325.77,1896.28,2495.4,3575.31,2715.05
ENSMUSG00000063894,62.9,74.62,42.2,56.46,75.31,64.95
ENSMUSG00000063895,0.0,0.0,0.0,0.78,0.0,0.0
ENSMUSG00000029601,18.5,13.21,3.46,1.57,5.79,0.76
ENSMUSG00000029600,106.38,82.4,103.08,102.73,202.76,136.7
ENSMUSG00000029603,24.05,41.2,40.82,1193.59,773.38,677.44
ENSMUSG00000029602,32.38,14.77,16.6,318.4,336.0,201.65
ENSMUSG00000029605,65.68,59.85,82.33,47.84,57.93,68.73
ENSMUSG00000022656,29.6,66.85,18.68,40.78,17.38,89.12
ENSMUSG00000029607,0.93,3.89,0.0,3.14,0.97,6.8
ENSMUSG00000108393,213.68,200.55,192.33,232.13,351.45,287.74
ENSMUSG00000108394,8.33,7.77,29.06,9.41,0.97,3.78
ENSMUSG00000108396,0.93,0.78,1.38,2.35,6.76,0.76
ENSMUSG00000025929,21.28,43.53,59.5,8.63,13.52,0.0
ENSMUSG00000034918,0.0,8.55,13.84,0.0,0.0,0.0
ENSMUSG00000025925,780.71,771.11,782.45,712.86,538.76,617.78
ENSMUSG00000025920,127.65,77.73,157.04,279.18,118.76,100.45
ENSMUSG00000025921,176.68,146.92,138.36,172.53,163.17,157.09
ENSMUSG00000025922,3.7,7.0,3.46,4.71,4.83,16.62
ENSMUSG00000102095,0.0,0.0,0.0,3.14,0.0,0.0
ENSMUSG00000102097,42.55,10.11,10.38,21.96,28.97,1.51
ENSMUSG00000102093,3.7,2.33,0.0,0.0,0.0,5.29
ENSMUSG00000102099,8.33,1.55,6.23,31.37,61.79,33.99
ENSMUSG00000103948,42.55,39.64,30.44,13.33,26.07,0.76
ENSMUSG00000110102,0.93,0.0,0.69,0.78,0.0,0.0
ENSMUSG00000110105,1.85,3.11,11.07,2.35,0.0,0.0
ENSMUSG00000036908,25297.26,27804.31,25199.5,18792.39,22294.77,14921.06
ENSMUSG00000110109,0.93,2.33,0.69,0.0,3.86,2.27
ENSMUSG00000103940,23.13,59.85,54.65,4.71,2.9,37.01
ENSMUSG00000042622,3786.08,3402.37,3836.83,1806.85,2632.97,1847.29
ENSMUSG00000036905,98.05,206.77,115.53,3436.47,7340.83,6096.21
ENSMUSG00000103945,0.0,14.77,32.52,41.56,33.79,53.62
ENSMUSG00000042626,2988.72,2976.4,2911.87,2152.7,1726.35,1312.59
ENSMUSG00000049904,24.05,14.77,29.06,53.33,28.97,49.85
ENSMUSG00000049907,15.73,27.21,6.23,65.87,17.38,61.93
ENSMUSG00000060550,4427.11,4045.22,3522.05,18010.52,26554.63,21817.06
ENSMUSG00000035455,657.68,453.96,558.3,331.73,98.48,128.39
ENSMUSG00000035456,32.38,12.44,15.22,81.56,110.07,36.25
ENSMUSG00000035451,16.65,19.43,11.76,87.05,87.86,43.05
ENSMUSG00000020728,53.65,19.43,41.51,39.21,7.72,18.88
ENSMUSG00000024737,1717.75,1605.96,1846.46,1087.72,2184.0,1197.04
ENSMUSG00000072898,0.0,1.55,1.38,2.35,0.0,0.0
ENSMUSG00000035459,7.4,10.11,0.0,26.66,59.86,13.59
ENSMUSG00000035458,103.6,61.41,109.31,232.91,377.52,179.74
ENSMUSG00000070003,1719.6,2373.97,2598.47,1741.76,2166.62,1798.2
ENSMUSG00000070002,579.98,788.99,623.33,606.21,579.31,431.24
ENSMUSG00000069808,78.63,45.86,124.53,112.93,95.59,55.89
ENSMUSG00000033857,458.81,527.81,552.76,187.43,83.03,75.52
ENSMUSG00000033855,2.78,3.11,0.69,1.57,10.62,3.78
ENSMUSG00000033854,0.0,0.0,0.0,4.71,0.0,0.76
ENSMUSG00000069805,0.0,17.1,0.0,0.78,0.0,101.2
ENSMUSG00000028261,417.18,492.05,399.87,368.59,518.48,717.47
ENSMUSG00000028262,0.93,4.66,2.77,0.0,0.0,0.0
ENSMUSG00000028264,0.0,0.0,0.0,0.0,42.48,26.43
ENSMUSG00000028266,580.91,527.81,512.64,872.84,1457.93,1377.54
ENSMUSG00000028268,2552.11,2349.87,2321.74,1376.32,990.62,752.96
ENSMUSG00000114907,12.95,10.11,18.68,10.19,0.97,0.76
ENSMUSG00000114902,1.85,0.78,3.46,0.0,0.97,0.0
ENSMUSG00000063253,193.33,176.45,188.17,163.12,153.52,249.23
ENSMUSG00000044505,23.13,0.78,14.53,50.97,111.03,34.74
ENSMUSG00000044502,263.63,215.32,163.27,310.55,478.9,456.16
ENSMUSG00000044501,500.43,426.75,442.76,308.98,168.97,36.25
ENSMUSG00000024735,2691.79,2932.87,2198.6,1143.4,1051.45,1049.77
ENSMUSG00000087612,0.0,0.0,0.0,3.14,0.97,6.04
ENSMUSG00000087610,1.85,1.55,2.08,2.35,1.93,8.31
ENSMUSG00000032109,308.03,394.11,378.42,206.25,203.72,148.78
ENSMUSG00000032101,2.78,3.11,0.0,16.47,24.14,33.99
ENSMUSG00000032105,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000071350,542.06,447.74,659.3,937.15,437.38,606.45
ENSMUSG00000089820,0.93,1.55,2.77,2.35,3.86,0.76
ENSMUSG00000071356,254.38,437.64,1957.85,0.78,1.93,0.76
ENSMUSG00000071359,825.11,1012.86,941.57,1154.38,1054.35,883.62
ENSMUSG00000043991,511.53,779.66,527.17,443.87,586.07,785.44
ENSMUSG00000043993,0.93,0.0,0.0,14.9,20.28,0.0
ENSMUSG00000043998,3536.33,3553.95,3271.61,3387.85,2850.21,3204.44
ENSMUSG00000074800,50.88,66.07,42.2,76.07,133.24,154.82
ENSMUSG00000074802,498.58,256.52,259.43,253.3,274.21,187.3
ENSMUSG00000074805,295.08,246.41,296.79,85.48,134.21,201.65
ENSMUSG00000074807,49.95,34.98,37.36,55.68,24.14,76.28
ENSMUSG00000024726,367.23,343.58,304.4,330.94,324.41,423.68
ENSMUSG00000116506,0.0,0.78,1.38,1.57,20.28,0.0
ENSMUSG00000116505,0.0,0.78,0.0,1.57,0.0,3.78
ENSMUSG00000116508,49.03,36.53,38.74,33.72,59.86,13.59
ENSMUSG00000026761,1455.05,1253.83,1183.7,1177.91,850.62,728.04
ENSMUSG00000026767,919.46,656.07,878.61,868.92,798.48,869.27
ENSMUSG00000026766,1421.75,1351.78,1295.09,1777.05,1413.52,1946.23
ENSMUSG00000026765,0.0,0.78,0.0,18.82,25.1,0.0
ENSMUSG00000026764,23.13,3.89,1.38,49.41,17.38,33.23
ENSMUSG00000026768,12.03,18.66,22.83,76.85,10.62,16.62
ENSMUSG00000024892,161.88,225.43,116.23,110.58,19.31,27.94
ENSMUSG00000024891,61.05,60.63,81.63,128.61,280.97,227.32
ENSMUSG00000024897,746.49,562.01,621.25,174.1,279.03,112.53
ENSMUSG00000024896,740.01,862.06,807.35,922.25,764.69,858.7
ENSMUSG00000024899,153.55,114.27,154.97,1570.8,2299.86,1224.23
ENSMUSG00000024580,412.56,442.3,329.31,548.96,294.48,375.35
ENSMUSG00000026495,90.65,63.74,48.43,70.58,34.76,129.14
ENSMUSG00000026494,2.78,1.55,0.69,3.14,3.86,6.04
ENSMUSG00000026497,22.2,38.87,0.0,0.0,0.0,0.0
ENSMUSG00000026496,3710.23,4175.04,4540.41,2950.26,1808.41,1493.09
ENSMUSG00000026491,1516.1,1161.33,1507.47,943.42,726.07,839.06
ENSMUSG00000026490,48.1,48.97,22.14,15.68,25.1,22.66
ENSMUSG00000026492,187.78,192.0,161.89,214.09,236.55,231.86
ENSMUSG00000026499,1277.44,1485.48,1393.32,1080.66,900.83,1187.22
ENSMUSG00000059248,7248.4,7456.93,7115.36,2093.1,1570.9,1308.81
ENSMUSG00000021048,1849.1,1731.89,1468.73,1099.48,689.38,485.61
ENSMUSG00000086259,0.93,0.0,0.0,5.49,3.86,0.0
ENSMUSG00000081619,3.7,3.89,0.69,0.78,0.0,0.76
ENSMUSG00000081611,3.7,7.0,4.84,7.06,2.9,3.78
ENSMUSG00000081614,3.7,9.33,2.08,16.47,9.66,9.06
ENSMUSG00000085509,0.0,0.0,0.69,2.35,0.0,1.51
ENSMUSG00000085501,3.7,11.66,8.3,9.41,27.03,12.08
ENSMUSG00000085505,4.63,3.11,0.0,0.78,2.9,2.27
ENSMUSG00000048481,1.85,10.11,10.38,14.12,23.17,29.45
ENSMUSG00000003299,1842.63,2255.81,2152.94,2250.73,2855.04,2788.31
ENSMUSG00000098506,1.85,0.78,3.46,0.78,0.97,2.27
ENSMUSG00000098507,0.0,0.78,0.0,0.0,0.97,6.04
ENSMUSG00000004473,12.03,20.21,13.14,25.1,28.97,43.8
ENSMUSG00000095150,0.93,0.78,0.0,2.35,7.72,3.78
ENSMUSG00000095159,15.73,8.55,6.23,25.1,14.48,26.43
ENSMUSG00000096956,0.93,7.77,2.08,7.06,0.97,11.33
ENSMUSG00000034192,257.15,362.24,311.32,650.91,764.69,1297.48
ENSMUSG00000088777,3.7,0.78,6.23,3.92,2.9,6.8
ENSMUSG00000043230,0.93,3.11,0.0,12.55,0.0,0.0
ENSMUSG00000034445,2889.74,3393.82,3261.93,4159.53,4094.76,3659.84
ENSMUSG00000071716,129.5,148.47,155.66,47.84,30.9,0.76
ENSMUSG00000034442,244.2,148.47,145.97,146.65,100.41,172.19
ENSMUSG00000005981,1968.43,2254.26,1890.74,1852.34,1590.21,1576.92
ENSMUSG00000005982,1570.67,1482.37,1648.6,1000.67,1047.59,727.29
ENSMUSG00000074026,4.63,3.89,2.77,3.92,1.93,6.04
ENSMUSG00000074024,460.66,689.49,545.15,599.15,576.41,545.28
ENSMUSG00000046463,99.9,72.29,199.94,250.17,312.83,264.33
ENSMUSG00000042541,2252.41,2652.25,2289.23,2853.01,4308.14,6664.14
ENSMUSG00000042549,19.43,11.66,29.75,25.1,46.34,86.1
ENSMUSG00000042548,1224.72,1403.86,1776.59,1312.79,498.21,951.59
ENSMUSG00000017778,1161.82,1238.29,1108.99,1656.28,2362.62,3500.49
ENSMUSG00000002455,1389.37,1253.06,1434.14,1582.57,1306.35,694.06
ENSMUSG00000002458,3049.77,3271.78,3553.18,2373.85,2214.9,1990.03
ENSMUSG00000017774,3152.45,3028.48,2986.58,5450.37,5119.17,2199.98
ENSMUSG00000017776,2623.34,1724.12,1693.57,1865.67,1789.1,1505.17
ENSMUSG00000103313,0.93,0.0,1.38,4.71,20.28,6.8
ENSMUSG00000079190,27.75,20.21,14.53,60.39,38.62,68.73
